unique_reads	ambig_reads	total_reads
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	22	22
0	0	0
0	23	23
0	22	22
0	0	0
0	21	21
0	0	0
0	0	0
1	98	99
0	98	98
0	28	28
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
46	9	55
0	0	0
0	1	1
0	1	1
0	0	0
1	8	9
0	3	3
0	34	34
0	230	230
0	235	235
0	46	46
0	18	18
0	236	236
0	230	230
0	43	43
7	24	31
0	21	21
0	7	7
0	195	195
0	9	9
0	1	1
0	0	0
0	173	173
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	2
0	2	2
0	0	0
0	11	11
0	20	20
1	20	21
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
2	0	2
0	1	1
257	2	259
0	1	1
0	0	0
4	154	158
2	153	155
0	0	0
0	0	0
0	0	0
0	0	0
1	0	1
0	0	0
0	0	0
0	8	8
0	14	14
0	14	14
3	14	17
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
44	1260	1304
0	1246	1246
0	1199	1199
0	1259	1259
0	2	2
0	1	1
0	0	0
0	45	45
1	41	42
0	35	35
0	19	19
54	102	156
0	43	43
0	44	44
0	33	33
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	32	32
0	0	0
0	0	0
0	0	0
0	0	0
0	48	48
0	43	43
0	41	41
0	48	48
0	13	13
0	41	41
0	8	8
0	9	9
0	27	27
0	0	0
0	10	10
0	2	2
0	18	18
0	4	4
1	415	416
0	23	23
3	415	418
0	4	4
0	0	0
0	0	0
0	0	0
0	4	4
0	2	2
0	2	2
0	2	2
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	59	59
6	59	65
0	0	0
0	8	8
0	0	0
0	6	6
0	48	48
0	27	27
4	49	53
0	3	3
0	18	18
6	27	33
0	8	8
0	8	8
0	0	0
0	115	115
0	107	107
0	114	114
0	108	108
0	114	114
0	1	1
0	1	1
0	0	0
0	0	0
2	0	2
285	31	316
2	31	33
0	1	1
17	1	18
0	0	0
1	0	1
0	0	0
0	0	0
3	0	3
11	3	14
5	47	52
0	13	13
0	56	56
0	50	50
0	13	13
0	39	39
0	46	46
0	3	3
0	0	0
0	31	31
0	3	3
0	6	6
0	6	6
0	4	4
0	0	0
0	53	53
0	0	0
0	0	0
0	11	11
0	0	0
0	0	0
0	0	0
0	14	14
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	1	1
0	2	2
0	0	0
0	1	1
1	1	2
0	2	2
0	1	1
0	0	0
0	1	1
0	1	1
0	0	0
0	0	0
0	148	148
0	116	116
0	44	44
0	19	19
0	6	6
0	12	12
0	10	10
0	11	11
0	0	0
4	0	4
0	12	12
1	112	113
0	111	111
0	2	2
0	1	1
0	0	0
0	0	0
0	1	1
0	152	152
0	120	120
0	15	15
0	1	1
0	17	17
0	6	6
0	18	18
0	25	25
0	19	19
0	6	6
0	4	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	30	32
0	0	0
0	0	0
0	0	0
0	7	7
0	0	0
0	3	3
0	0	0
0	0	0
0	194	194
0	194	194
0	193	193
0	17	17
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	146	146
0	513	513
0	525	525
0	455	455
0	61	61
0	280	280
0	106	106
0	36	36
0	137	137
0	59	59
0	2	2
0	341	341
0	6	6
0	16	16
0	337	337
0	7	7
0	20	20
0	6	6
0	112	112
0	7	7
0	17	17
0	12	12
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	1	2
0	0	0
0	1	1
0	1	1
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
19	29	48
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	24	24
0	0	0
0	9	9
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	21	21
0	0	0
0	2	2
0	15	15
0	0	0
0	0	0
0	4	4
0	0	0
0	9	9
2	12	14
0	27	27
0	44	44
0	0	0
10	226	236
0	35	35
0	227	227
0	227	227
0	227	227
0	216	216
0	11	11
0	4	4
0	0	0
0	0	0
0	0	0
0	0	0
34	0	34
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	5	5
0	3	3
0	3	3
0	0	0
1	0	1
0	0	0
0	1	1
0	3	3
2	1	3
0	0	0
0	0	0
0	0	0
1	2	3
0	0	0
0	0	0
0	491	491
0	5	5
0	503	503
0	43	43
0	1	1
0	405	405
0	1	1
2	187	189
0	13	13
0	115	115
0	114	114
0	76	76
0	87	87
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	83	83
0	83	83
0	12	12
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	2	3
0	2	2
1	4	5
0	1	1
3	1	4
0	0	0
2	3	5
0	9	9
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	60	61
0	23	23
0	1	1
0	1	1
0	0	0
7	74	81
0	43	43
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	1
0	0	0
0	0	0
0	23	23
0	22	22
0	24	24
0	24	24
0	1	1
0	23	23
0	0	0
0	0	0
0	0	0
0	0	0
0	22	22
0	0	0
0	4	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	3	3
0	0	0
0	0	0
0	0	0
0	0	0
0	7	7
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
3	0	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	0	2
0	0	0
19	20	39
0	20	20
0	20	20
0	0	0
0	0	0
0	0	0
4	20	24
0	0	0
0	1	1
0	1	1
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	143	144
0	143	143
2	54	56
0	55	55
8	1	9
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	0	2
0	2	2
0	3	3
0	0	0
0	0	0
0	1	1
0	3	3
0	0	0
0	3	3
0	0	0
0	0	0
0	3	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	3	3
0	1	1
0	3	3
0	17	17
0	1	1
0	0	0
0	8	8
0	0	0
0	12	12
0	11	11
0	13	13
0	11	11
0	2	2
0	3	3
0	2	2
0	3	3
0	2	2
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	10	10
0	0	0
0	10	10
0	0	0
137	0	137
0	0	0
0	0	0
0	0	0
0	0	0
0	11	11
0	38	38
0	45	45
0	39	39
0	11	11
0	42	42
0	32	32
0	12	12
0	15	15
0	27	27
0	8	8
0	9	9
0	14	14
0	9	9
0	3	3
0	8	8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	18	18
0	11	11
0	11	11
0	11	11
0	17	17
0	18	18
0	11	11
0	11	11
0	0	0
0	1	1
0	47	47
6	59	65
0	52	52
0	7	7
0	14	14
0	45	45
0	42	42
0	45	45
0	28	28
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
1	0	1
0	0	0
0	1	1
0	1	1
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	11	11
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	46	46
0	36	36
0	21	21
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	2
0	0	0
0	0	0
0	0	0
0	34	34
0	10	10
0	41	41
0	13	13
0	57	57
0	1	1
0	13	13
0	3	3
0	15	15
0	60	60
0	0	0
1	14	15
2	11	13
3	0	3
0	0	0
0	31	31
0	9	9
0	0	0
0	1	1
0	12	12
0	0	0
0	20	20
0	0	0
0	0	0
1	1	2
0	0	0
0	0	0
0	0	0
0	16	16
0	7	7
0	18	18
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	2
603	1444	2047
6	1444	1450
8	1444	1452
0	533	533
0	13	13
0	2	2
0	0	0
4	0	4
2	2	4
12	30	42
0	1	1
0	0	0
0	27	27
0	0	0
0	0	0
0	0	0
0	1	1
55	119	174
0	0	0
0	118	118
0	3	3
1	1	2
0	0	0
0	1	1
0	0	0
0	0	0
24	2	26
0	67	67
6	68	74
0	45	45
0	44	44
0	48	48
0	65	65
0	59	59
0	0	0
0	0	0
3	0	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	2
0	0	0
0	3	3
0	2	2
0	2	2
0	2	2
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	3	3
0	2	2
0	2	2
0	2	2
0	0	0
0	4	4
0	2	2
0	6	6
0	6	6
0	6	6
0	5	5
0	6	6
0	6	6
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
13	0	13
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	1	1
0	0	0
0	0	0
20	14	34
0	4	4
0	4	4
0	0	0
2	13	15
0	10	10
0	3	3
0	4	4
0	165	165
12	165	177
0	0	0
0	0	0
0	0	0
28	0	28
0	0	0
9	33	42
0	0	0
0	33	33
1	36	37
0	0	0
0	0	0
0	0	0
0	0	0
0	15	15
0	211	211
0	204	204
0	27	27
0	36	36
0	87	87
0	58	58
0	130	130
0	190	190
0	22	22
0	20	20
0	184	184
0	182	182
0	2	2
0	4	4
0	0	0
0	1	1
0	4	4
0	0	0
0	1	1
0	0	0
0	1	1
1	0	1
0	3	3
1	1	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
6	0	6
0	216	216
0	0	0
15	54	69
0	0	0
1	217	218
0	0	0
0	0	0
0	0	0
0	49	49
0	2	2
0	120	120
0	0	0
0	0	0
0	0	0
0	0	0
0	13	13
0	20	20
0	5	5
0	14	14
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
309	7	316
1	7	8
0	1	1
0	0	0
0	36	36
0	1	1
0	36	36
0	36	36
0	36	36
0	0	0
0	0	0
1	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	3	3
0	2	2
0	1233	1233
0	1218	1218
0	1233	1233
0	2	2
0	1220	1220
0	56	56
0	0	0
0	430	430
0	0	0
1	0	1
0	2	2
0	0	0
0	7	7
1124	14	1138
0	3	3
0	8	8
0	8	8
3	0	3
0	0	0
0	0	0
0	0	0
0	2	2
1	2	3
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	30	30
0	30	30
0	28	28
0	25	25
0	0	0
0	1	1
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	2
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	9047	9047
28	9028	9056
0	9043	9043
0	9047	9047
0	71	71
0	1	1
0	2	2
0	2	2
0	4	4
0	1	1
0	5	5
0	3	3
0	0	0
0	3	3
1	2	3
0	0	0
0	0	0
1	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	3	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
45	1	46
0	0	0
0	0	0
25	0	25
0	1	1
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	19	19
0	19	19
0	18	18
1	0	1
0	2	2
134	48	182
0	41	41
0	22	22
262	84	346
0	0	0
1	84	85
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
158	5	163
0	0	0
0	29	29
57	0	57
0	29	29
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	2	2
0	0	0
0	0	0
0	2	2
0	0	0
0	1	1
0	0	0
0	2	2
0	2	2
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	103	103
0	103	103
0	33	33
0	97	97
0	103	103
0	0	0
0	0	0
0	0	0
0	0	0
18	32	50
0	33	33
0	4	4
0	0	0
0	0	0
0	0	0
1	0	1
20	34	54
0	33	33
0	30	30
0	0	0
5	1	6
5	1	6
0	5	5
55	8	63
0	0	0
0	3	3
1	0	1
0	0	0
0	0	0
0	0	0
0	1	1
0	1	1
0	46	46
0	75	75
0	75	75
2	1	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	45	45
0	45	45
0	48	48
0	0	0
0	4	4
0	4	4
0	4	4
0	4	4
0	48	48
0	4	4
0	0	0
0	0	0
0	33	33
0	33	33
0	33	33
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	12	12
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
1	0	1
512	4	516
0	0	0
0	0	0
0	1	1
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	3	3
0	2	2
0	0	0
1	10	11
0	2	2
9	6	15
0	0	0
43	9	52
0	3	3
0	3	3
2	4	6
161	28	189
0	2	2
31	28	59
0	0	0
0	0	0
74	6	80
0	7	7
0	0	0
0	0	0
0	0	0
8	7	15
0	0	0
0	0	0
1	10	11
0	0	0
0	2	2
0	0	0
0	1	1
0	0	0
1	3	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	116	116
0	2	2
0	2	2
0	1	1
0	0	0
0	2	2
0	2	2
55	143	198
0	2	2
0	1	1
0	23	23
0	1	1
0	0	0
0	0	0
0	1	1
0	1	1
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	1	1
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	1	1
0	1	1
0	1	1
0	0	0
0	0	0
0	1	1
0	1	1
1	2	3
0	3	3
1	0	1
0	2	2
0	2	2
0	2	2
0	2	2
0	2	2
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	19	19
365	20	385
0	6	6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	1	1
1	1	2
5	3	8
0	3	3
0	1	1
0	105	105
0	104	104
0	22	22
0	1	1
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	47	47
0	94	94
0	99	99
0	99	99
0	96	96
0	99	99
0	37	37
0	23	23
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
124	3	127
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	39	39
0	0	0
0	157	157
0	157	157
0	0	0
0	0	0
0	0	0
0	0	0
0	201	201
0	1	1
0	236	236
0	237	237
0	1	1
0	1	1
0	201	201
0	0	0
0	0	0
0	10	10
3	147	150
0	141	141
1	141	142
0	135	135
0	131	131
2	125	127
0	2	2
0	0	0
0	0	0
0	0	0
0	1	1
27	15	42
0	0	0
0	11	11
1	0	1
0	186	186
0	1	1
0	0	0
0	2	2
0	190	190
0	12	12
0	190	190
0	120	120
0	0	0
0	13	13
0	0	0
0	1	1
0	0	0
0	1	1
0	1	1
0	2	2
0	0	0
0	1	1
0	2	2
0	2	2
0	0	0
0	2	2
0	0	0
0	47	47
0	46	46
0	46	46
0	47	47
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	38	38
0	38	38
1	1	2
2	7	9
0	4	4
0	2	2
0	1	1
0	2	2
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	1
0	0	0
0	2	2
0	2	2
0	1	1
1	1	2
0	3	3
0	6	6
0	0	0
2	0	2
79	86	165
0	86	86
0	1	1
0	0	0
108	22	130
0	0	0
0	1	1
0	0	0
0	3	3
0	0	0
0	21	21
0	0	0
0	163	163
0	140	140
0	56	56
0	3	3
0	224	224
0	4	4
0	0	0
0	0	0
0	0	0
0	58	58
0	164	164
0	50	50
0	0	0
0	18	18
0	28	28
0	52	52
0	0	0
0	79	79
0	0	0
0	0	0
0	85	85
0	188	188
0	349	349
0	310	310
0	309	309
0	275	275
0	0	0
0	39	39
0	0	0
0	39	39
1	97	98
0	24	24
0	1	1
0	0	0
0	0	0
30	17	47
0	16	16
0	10	10
0	0	0
1	6	7
0	5	5
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	13	13
0	0	0
0	14	14
0	0	0
0	0	0
0	0	0
0	0	0
0	69	69
0	69	69
0	0	0
0	1	1
0	40	40
0	1	1
0	1	1
0	0	0
0	0	0
0	0	0
0	26	26
0	45	45
0	4	4
0	0	0
0	0	0
0	0	0
0	28	28
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	35	35
0	33	33
0	33	33
41	77	118
0	79	79
0	77	77
0	77	77
0	0	0
0	0	0
0	1	1
0	1	1
0	0	0
0	0	0
0	0	0
0	2	2
0	2	2
0	0	0
0	0	0
0	0	0
0	1	1
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	10	10
0	10	10
0	0	0
0	10	10
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	5	5
0	0	0
0	0	0
0	5	5
0	0	0
0	0	0
0	0	0
5	32	37
0	31	31
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	3	3
0	0	0
0	1	1
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	1
0	17	17
0	17	17
0	0	0
0	17	17
0	17	17
0	17	17
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	2	2
248	4	252
0	4	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	33	33
0	33	33
0	5	5
0	30	30
0	0	0
1	1	2
0	0	0
0	1	1
0	1	1
0	0	0
0	0	0
0	1	1
0	30	30
0	31	31
0	0	0
0	30	30
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
25	0	25
0	4	4
0	3	3
0	0	0
0	0	0
0	34	34
0	34	34
0	34	34
0	0	0
1	0	1
0	0	0
0	0	0
0	0	0
0	4	4
0	0	0
1	101	102
0	102	102
0	0	0
0	100	100
0	0	0
0	3	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	1	1
0	1	1
0	1	1
0	43	43
0	0	0
0	0	0
0	0	0
0	0	0
0	43	43
0	0	0
0	0	0
0	3	3
0	0	0
0	0	0
10	2	12
0	1789	1789
0	1	1
0	1	1
